time,id,captured,test1,test2,test3,test4,test5,test6
61,555,1,0,0,0,0,0,0
62,555,0,NA,NA,NA,NA,NA,NA
40,556,0,NA,NA,NA,NA,NA,NA
41,556,1,0,0,0,0,0,0
42,556,1,0,0,0,0,0,0
25,557,1,0,0,0,0,0,0
26,557,1,0,0,0,0,0,1
27,557,1,0,0,0,0,0,0
28,557,1,0,0,0,0,0,0
29,557,0,NA,NA,NA,NA,NA,NA
30,557,1,0,1,0,0,0,0
31,557,0,NA,NA,NA,NA,NA,NA
32,557,1,0,0,0,0,0,0
20,558,1,0,0,0,0,0,0
21,558,0,NA,NA,NA,NA,NA,NA
22,558,1,0,0,0,0,0,0
23,558,1,0,0,0,0,0,1
24,558,1,0,0,0,0,0,0
25,558,1,0,0,0,0,0,0
26,558,1,0,0,0,0,0,0
27,558,0,NA,NA,NA,NA,NA,NA
22,559,1,0,0,0,0,0,0
23,559,1,0,0,0,0,1,0
24,559,0,NA,NA,NA,NA,NA,NA
25,559,1,0,0,0,0,0,0
26,559,1,0,1,0,0,0,0
27,559,1,0,0,0,0,0,0
28,559,1,0,0,0,0,1,0
42,560,1,0,0,0,0,0,0
43,560,1,0,0,0,0,0,0
44,560,1,0,0,0,1,0,0
45,560,1,0,0,0,0,0,0
46,560,1,0,1,0,0,0,0
47,560,1,0,0,0,0,0,0
62,561,0,NA,NA,NA,NA,NA,NA
63,561,1,0,0,0,0,0,0
64,561,1,0,1,0,0,0,0
65,561,1,0,0,0,0,0,0
66,561,1,0,0,0,0,0,0
10,562,1,0,0,0,0,0,0
11,562,1,1,0,0,0,0,0
12,562,1,0,0,0,0,0,0
13,562,1,0,0,0,0,0,0
14,562,1,0,0,0,0,0,0
25,563,1,0,0,0,0,0,0
26,563,0,NA,NA,NA,NA,NA,NA
27,563,1,0,0,0,0,0,0
28,563,1,0,0,0,0,0,0
29,563,1,0,0,0,0,0,0
30,563,1,0,0,0,0,0,0
31,563,0,NA,NA,NA,NA,NA,NA
32,563,1,0,0,0,0,1,0
33,563,1,0,0,0,1,1,1
68,564,1,0,0,0,0,0,0
69,564,1,1,0,0,0,0,1
70,564,0,NA,NA,NA,NA,NA,NA
71,564,1,0,0,0,0,0,0
72,564,1,0,0,0,0,0,0
73,564,1,0,0,0,0,0,0
74,564,1,0,0,0,0,0,0
75,564,1,0,0,0,0,0,0
76,564,1,1,0,0,0,0,0
55,565,1,0,0,0,0,0,0
56,565,1,0,0,0,0,0,0
57,565,1,0,0,0,0,0,1
58,565,1,0,0,0,0,0,0
59,565,0,NA,NA,NA,NA,NA,NA
60,565,1,0,1,0,0,0,0
61,565,0,NA,NA,NA,NA,NA,NA
62,565,1,0,0,0,0,0,0
63,565,1,0,1,0,1,1,0
64,565,1,1,0,0,1,1,1
60,566,1,0,0,0,0,0,0
61,566,0,NA,NA,NA,NA,NA,NA
62,566,1,0,0,0,0,0,0
63,566,1,1,0,0,0,0,0
64,566,0,NA,NA,NA,NA,NA,NA
33,567,1,0,0,0,0,0,0
34,567,1,0,0,0,0,0,0
35,567,1,0,0,0,0,0,0
62,568,1,0,0,0,0,0,0
63,568,1,0,1,0,0,0,0
64,568,1,0,0,0,0,0,0
44,569,0,NA,NA,NA,NA,NA,NA
45,569,1,0,1,0,0,0,0
46,569,1,0,0,0,1,0,0
47,569,1,0,0,0,0,0,0
48,569,1,0,0,0,0,0,0
74,570,1,0,0,0,0,0,0
75,570,1,0,0,0,1,0,0
76,570,1,0,0,0,0,0,1
77,570,0,NA,NA,NA,NA,NA,NA
78,570,1,0,0,0,0,0,1
79,570,1,0,0,0,0,0,0
80,570,1,0,0,0,0,0,0
12,571,1,0,0,0,0,0,0
13,571,1,0,0,0,0,0,0
14,571,1,0,0,0,0,0,0
15,571,1,0,0,0,0,0,0
16,571,0,NA,NA,NA,NA,NA,NA
17,571,1,1,1,0,0,0,0
18,571,1,1,1,0,1,1,1
19,571,0,NA,NA,NA,NA,NA,NA
20,571,1,0,1,0,1,1,1
74,572,1,0,0,0,0,0,0
75,572,0,NA,NA,NA,NA,NA,NA
76,572,0,NA,NA,NA,NA,NA,NA
77,572,1,0,0,0,0,0,0
78,572,1,0,0,0,0,0,0
65,573,1,0,0,0,0,1,0
66,573,1,0,0,0,0,0,1
67,573,1,0,0,0,0,0,0
68,573,1,0,0,0,0,0,0
69,573,1,0,0,0,0,1,0
70,573,1,0,0,0,0,0,0
21,574,1,0,0,0,1,0,0
22,574,1,0,0,0,0,0,0
23,574,1,0,1,0,0,0,0
24,574,1,0,0,0,0,0,0
25,574,1,0,0,0,0,0,0
26,574,1,0,1,0,1,1,1
27,574,0,NA,NA,NA,NA,NA,NA
28,574,1,0,0,0,0,1,0
61,575,1,0,0,0,0,0,0
62,575,1,0,0,0,0,0,0
63,575,0,NA,NA,NA,NA,NA,NA
28,576,1,0,0,0,0,0,0
29,576,1,0,0,0,0,0,0
30,576,1,0,0,0,0,0,0
31,576,1,0,0,0,0,0,0
32,576,1,0,0,0,1,0,0
33,576,0,NA,NA,NA,NA,NA,NA
34,576,1,1,0,0,0,0,0
63,577,1,0,0,0,0,0,0
64,577,1,0,0,0,0,0,0
65,577,1,0,0,0,0,0,0
66,577,1,0,0,0,0,0,0
67,577,1,0,0,0,0,0,0
68,577,1,0,0,0,0,0,0
49,578,0,NA,NA,NA,NA,NA,NA
50,578,1,0,0,0,0,0,0
51,578,1,0,0,0,0,0,0
52,578,1,0,0,0,0,0,0
53,578,0,NA,NA,NA,NA,NA,NA
54,578,0,NA,NA,NA,NA,NA,NA
55,578,1,0,0,0,0,0,0
56,578,1,0,0,0,0,1,0
57,578,1,0,0,0,0,0,0
54,579,1,0,0,0,0,0,0
55,579,1,0,0,0,0,0,0
56,579,1,0,0,0,1,0,0
10,580,1,0,0,0,0,0,0
11,580,1,0,0,0,0,0,0
12,580,0,NA,NA,NA,NA,NA,NA
13,580,1,0,0,0,0,0,0
14,580,1,0,0,0,0,0,0
15,580,1,0,0,0,0,0,0
16,580,1,0,0,0,1,0,0
17,580,1,0,1,0,0,0,0
18,580,1,0,1,0,1,0,0
19,580,1,0,0,0,0,0,0
22,581,1,0,0,0,1,0,0
23,581,1,0,0,0,0,0,0
24,581,1,0,0,0,0,0,0
25,581,1,0,0,0,0,0,0
26,581,0,NA,NA,NA,NA,NA,NA
53,582,0,NA,NA,NA,NA,NA,NA
54,582,1,1,0,0,0,0,0
55,582,1,0,0,0,0,0,0
56,582,1,0,0,0,0,0,0
57,582,0,NA,NA,NA,NA,NA,NA
58,582,1,1,0,0,0,0,0
59,582,0,NA,NA,NA,NA,NA,NA
36,583,1,0,0,0,0,0,0
37,583,1,0,0,0,0,1,0
38,583,1,0,0,0,1,1,1
20,584,1,0,0,0,0,0,0
21,584,1,0,0,0,0,0,0
22,584,1,0,0,0,0,0,0
23,584,1,0,0,0,0,0,0
24,584,1,0,0,0,0,0,0
25,584,1,0,0,0,0,0,0
71,585,1,0,0,0,0,0,0
72,585,0,NA,NA,NA,NA,NA,NA
73,585,1,0,0,0,1,1,1
74,585,1,1,1,0,1,1,1
75,585,0,NA,NA,NA,NA,NA,NA
53,586,1,0,0,0,0,0,0
54,586,1,0,0,0,0,0,0
55,586,1,0,0,0,0,0,0
56,586,1,0,0,0,0,0,0
57,586,1,0,0,0,0,0,0
58,586,1,1,0,0,0,0,1
59,586,1,0,1,0,1,0,0
60,586,0,NA,NA,NA,NA,NA,NA
61,586,1,0,0,0,0,0,0
14,587,1,0,0,0,1,0,0
15,587,1,0,0,0,0,0,0
16,587,1,0,0,0,0,0,0
17,587,1,0,1,0,0,1,0
51,588,1,0,0,0,0,0,0
52,588,1,0,0,0,0,0,0
53,588,1,0,0,0,0,0,0
54,588,1,0,0,0,1,1,1
55,588,1,0,0,0,1,1,1
56,588,1,0,1,0,0,1,0
57,588,1,0,0,1,0,1,1
58,588,1,1,0,1,1,1,0
8,589,0,NA,NA,NA,NA,NA,NA
9,589,1,0,0,0,0,0,0
10,589,1,1,1,0,1,1,0
11,589,1,1,0,0,1,1,1
12,589,1,1,1,0,0,0,1
13,589,0,NA,NA,NA,NA,NA,NA
14,589,1,0,0,0,1,1,1
15,589,0,NA,NA,NA,NA,NA,NA
16,589,1,0,1,0,0,0,1
17,589,1,1,0,0,1,1,1
42,590,1,0,0,0,0,0,0
43,590,1,1,0,0,0,1,0
44,590,1,0,0,0,1,1,1
45,590,1,0,0,1,0,1,0
46,590,1,0,0,0,1,1,0
16,591,1,0,0,0,0,0,0
17,591,1,0,0,0,0,0,0
18,591,1,0,1,0,0,0,0
19,591,1,1,1,0,1,1,1
20,591,1,0,0,0,1,1,1
21,591,1,1,1,0,1,0,0
22,591,0,NA,NA,NA,NA,NA,NA
23,591,1,1,0,1,1,0,0
24,591,1,0,1,1,1,1,1
74,592,1,0,0,0,0,0,0
75,592,0,NA,NA,NA,NA,NA,NA
76,592,1,0,1,0,0,0,0
77,592,1,1,0,0,0,0,0
78,592,1,0,0,0,0,0,0
79,592,1,0,0,0,0,0,1
80,592,1,0,0,0,0,0,1
61,593,1,0,0,0,0,0,0
62,593,1,0,0,0,0,0,0
63,593,1,0,0,0,0,0,0
64,593,1,0,0,0,0,0,0
65,593,0,NA,NA,NA,NA,NA,NA
32,594,1,0,1,0,0,0,0
33,594,1,0,0,0,0,0,0
34,594,1,0,0,0,0,0,0
35,594,1,0,0,0,0,0,0
36,594,1,0,0,0,0,0,0
37,594,1,1,0,0,1,0,0
38,594,1,0,0,0,0,0,0
39,594,0,NA,NA,NA,NA,NA,NA
40,594,1,0,0,0,1,1,1
41,594,1,0,1,0,0,1,0
22,595,1,0,0,0,0,0,0
23,595,1,0,0,0,1,0,0
24,595,0,NA,NA,NA,NA,NA,NA
16,596,1,0,0,0,0,0,1
17,596,0,NA,NA,NA,NA,NA,NA
18,596,0,NA,NA,NA,NA,NA,NA
19,596,1,0,0,0,1,0,0
20,596,0,NA,NA,NA,NA,NA,NA
21,596,1,1,0,0,0,0,0
22,596,1,0,0,0,0,0,0
23,596,1,0,0,0,0,0,0
17,597,1,0,0,0,0,0,0
18,597,0,NA,NA,NA,NA,NA,NA
19,597,0,NA,NA,NA,NA,NA,NA
20,597,1,0,0,0,0,0,0
24,598,1,0,0,0,0,0,1
25,598,1,0,0,0,0,0,1
26,598,1,1,0,0,0,0,0
27,598,0,NA,NA,NA,NA,NA,NA
28,598,1,0,0,0,0,0,0
1,599,0,NA,NA,NA,NA,NA,NA
2,599,1,0,0,0,0,0,0
3,599,1,0,1,0,0,0,0
4,599,1,0,0,0,0,1,0
5,599,1,0,0,0,1,0,0
6,599,1,0,0,0,0,0,0
7,599,1,0,1,0,0,0,0
8,599,1,0,0,0,0,0,0
9,599,1,0,0,0,0,0,0
10,599,1,0,0,0,0,1,1
29,600,1,0,0,0,0,1,0
30,600,1,0,0,0,0,0,1
31,600,1,0,0,0,0,0,0
32,600,1,1,0,0,0,0,0
33,600,1,0,0,0,0,0,0
34,600,1,0,0,0,0,0,0
35,600,1,0,0,0,0,1,0
36,600,1,0,0,0,0,0,0
37,600,1,0,0,0,0,0,0
38,600,1,0,0,0,0,0,0
34,601,0,NA,NA,NA,NA,NA,NA
35,601,0,NA,NA,NA,NA,NA,NA
36,601,0,NA,NA,NA,NA,NA,NA
37,601,1,0,0,0,0,0,0
38,601,1,0,0,0,0,0,0
39,601,0,NA,NA,NA,NA,NA,NA
40,601,0,NA,NA,NA,NA,NA,NA
41,601,1,1,0,0,0,0,0
42,601,1,1,0,0,0,0,0
43,601,1,1,1,0,1,1,1
9,602,1,0,0,0,0,0,0
10,602,1,0,0,0,0,1,0
11,602,1,0,0,0,0,0,0
10,603,1,0,1,0,0,0,0
11,603,0,NA,NA,NA,NA,NA,NA
12,603,1,0,0,0,0,0,0
13,603,1,0,0,0,0,0,0
14,603,1,0,0,0,0,0,0
15,603,1,0,1,0,1,0,0
61,604,1,0,0,0,0,0,0
62,604,1,0,0,0,0,1,0
63,604,1,0,0,0,0,0,0
4,605,1,0,1,0,0,0,0
5,605,1,0,0,0,0,0,0
6,605,1,0,0,0,0,0,0
7,605,1,0,1,0,0,0,0
8,605,0,NA,NA,NA,NA,NA,NA
55,606,0,NA,NA,NA,NA,NA,NA
56,606,1,0,1,1,0,0,0
57,606,1,0,0,0,0,0,0
28,607,1,0,0,0,0,0,0
29,607,0,NA,NA,NA,NA,NA,NA
30,607,1,0,0,0,0,0,0
31,607,1,0,0,0,0,0,0
32,607,1,0,0,0,0,0,0
33,607,1,0,0,0,0,0,0
58,608,1,0,0,0,1,1,1
59,608,1,0,0,0,1,1,1
60,608,1,0,0,0,0,1,0
61,608,1,0,1,0,1,1,1
62,608,0,NA,NA,NA,NA,NA,NA
63,608,1,1,1,0,1,0,1
36,609,1,0,0,0,0,0,0
37,609,1,0,0,0,0,0,0
38,609,1,0,0,0,0,0,0
39,609,1,0,0,0,0,0,0
40,609,1,0,0,0,1,0,0
23,610,1,0,0,0,0,0,0
24,610,1,0,0,0,0,0,1
25,610,1,0,0,0,0,0,0
26,610,1,0,0,0,0,0,0
27,610,1,0,1,0,0,0,0
28,610,1,0,0,0,0,0,0
29,610,1,0,0,0,0,0,0
45,611,1,0,0,0,0,0,0
46,611,1,0,0,0,0,0,0
47,611,1,0,0,0,0,0,0
48,611,1,0,0,0,0,0,0
49,611,0,NA,NA,NA,NA,NA,NA
50,611,0,NA,NA,NA,NA,NA,NA
51,611,1,0,0,0,0,0,0
52,611,1,0,0,0,0,0,0
53,611,1,0,0,0,0,1,0
54,611,1,0,0,0,0,0,0
41,612,1,0,0,0,0,0,0
42,612,1,0,0,0,0,0,0
43,612,1,0,0,0,0,0,0
67,613,1,0,0,0,0,0,0
68,613,1,0,0,0,0,0,0
69,613,1,0,0,0,0,0,1
70,613,1,0,0,0,0,0,1
71,613,1,0,0,0,0,0,0
72,613,1,0,1,0,0,0,0
73,613,1,0,0,0,1,1,0
74,613,1,0,0,0,1,1,1
56,614,1,0,0,0,0,1,0
57,614,1,1,0,0,0,0,0
58,614,1,0,0,0,0,0,0
59,614,0,NA,NA,NA,NA,NA,NA
60,614,1,0,0,0,0,0,0
61,614,1,0,1,0,0,0,0
62,614,1,0,0,0,0,1,1
11,615,1,0,0,0,0,0,0
12,615,1,0,0,0,0,0,0
13,615,1,0,0,0,0,0,0
14,615,1,0,0,0,0,0,0
15,615,0,NA,NA,NA,NA,NA,NA
26,616,1,0,0,0,0,0,0
27,616,1,0,0,0,0,0,0
28,616,0,NA,NA,NA,NA,NA,NA
29,616,1,0,0,0,0,0,1
30,616,1,0,0,0,0,0,0
31,616,1,0,0,0,0,0,0
32,616,0,NA,NA,NA,NA,NA,NA
53,617,0,NA,NA,NA,NA,NA,NA
54,617,0,NA,NA,NA,NA,NA,NA
55,617,1,0,0,0,0,0,0
56,617,1,0,0,0,0,0,0
57,617,0,NA,NA,NA,NA,NA,NA
29,618,1,0,0,0,0,0,0
30,618,1,0,0,0,0,0,0
31,618,1,0,0,0,0,0,0
32,618,1,0,0,0,0,0,0
33,618,1,0,0,0,0,0,0
34,618,1,0,1,0,0,0,0
35,618,1,0,0,0,0,0,0
40,619,1,0,0,0,0,0,0
41,619,1,0,1,0,0,0,0
42,619,1,0,0,0,0,0,0
43,619,0,NA,NA,NA,NA,NA,NA
44,619,1,0,0,0,0,0,0
36,620,1,0,0,0,1,0,0
37,620,1,0,0,0,0,0,0
38,620,1,1,0,0,1,1,0
39,620,0,NA,NA,NA,NA,NA,NA
40,620,1,1,0,0,1,1,0
41,620,1,1,0,0,0,1,0
42,620,1,0,0,0,0,1,0
43,620,1,0,0,0,1,1,1
44,620,1,0,1,0,1,1,0
45,620,0,NA,NA,NA,NA,NA,NA
42,621,1,1,0,0,0,0,0
43,621,1,0,0,0,0,0,0
44,621,1,0,1,0,0,1,0
45,621,1,0,0,0,1,0,0
46,621,1,0,0,0,0,0,0
47,621,1,0,0,0,0,0,0
48,621,0,NA,NA,NA,NA,NA,NA
49,621,1,0,0,0,0,0,0
68,622,0,NA,NA,NA,NA,NA,NA
69,622,0,NA,NA,NA,NA,NA,NA
70,622,1,0,0,0,0,0,0
71,622,1,0,0,0,0,1,1
72,622,1,0,1,0,1,0,1
73,622,1,1,0,0,1,1,1
74,622,1,0,0,0,1,1,1
75,622,1,1,1,0,0,1,0
76,622,1,1,0,0,0,1,1
77,622,0,NA,NA,NA,NA,NA,NA
42,623,0,NA,NA,NA,NA,NA,NA
43,623,1,0,0,0,0,0,0
44,623,1,1,0,0,1,0,1
45,623,0,NA,NA,NA,NA,NA,NA
46,623,1,1,1,0,1,1,0
47,623,1,0,0,1,0,0,0
48,623,1,1,0,0,0,0,1
49,623,1,0,0,0,1,0,1
34,624,1,0,0,0,0,1,1
35,624,1,1,1,0,0,0,1
36,624,1,0,0,0,0,1,0
37,624,1,0,0,1,1,1,1
38,624,1,1,1,0,0,1,0
39,624,1,0,0,1,1,1,0
40,624,0,NA,NA,NA,NA,NA,NA
41,624,1,0,0,0,1,1,1
22,625,0,NA,NA,NA,NA,NA,NA
23,625,1,0,0,0,0,0,0
24,625,1,0,0,0,0,0,1
25,625,1,0,0,0,0,1,0
26,625,1,0,0,0,0,0,0
27,625,1,0,0,0,0,0,0
28,625,1,0,0,0,0,0,0
29,625,1,0,0,0,0,0,0
30,625,1,0,1,0,0,0,0
57,626,1,0,0,0,0,0,0
58,626,1,0,0,0,0,0,0
59,626,1,0,0,0,0,0,0
60,626,0,NA,NA,NA,NA,NA,NA
61,626,1,0,0,0,1,0,0
62,626,1,0,0,0,0,0,0
63,626,0,NA,NA,NA,NA,NA,NA
64,626,0,NA,NA,NA,NA,NA,NA
34,627,0,NA,NA,NA,NA,NA,NA
35,627,1,0,0,0,0,0,0
36,627,1,0,0,0,0,0,0
37,627,1,0,1,0,0,0,0
13,628,1,0,0,0,0,0,0
14,628,1,0,1,0,0,0,1
15,628,1,0,0,0,0,0,0
20,629,1,0,0,0,0,0,0
21,629,1,0,0,0,0,0,0
22,629,1,0,0,0,0,0,0
23,629,0,NA,NA,NA,NA,NA,NA
24,629,1,0,0,0,0,0,0
25,629,1,0,0,0,0,0,0
26,629,1,0,0,0,0,0,0
27,629,0,NA,NA,NA,NA,NA,NA
28,629,1,0,0,0,0,1,1
56,630,1,0,0,0,0,0,0
57,630,1,0,0,0,0,0,0
58,630,1,1,0,0,1,1,1
59,630,0,NA,NA,NA,NA,NA,NA
50,631,0,NA,NA,NA,NA,NA,NA
51,631,1,0,0,0,0,0,0
52,631,1,0,0,0,1,0,0
53,631,1,0,0,0,1,1,1
54,631,0,NA,NA,NA,NA,NA,NA
55,631,1,1,0,0,1,1,1
56,631,0,NA,NA,NA,NA,NA,NA
57,631,1,0,0,0,1,1,1
68,632,1,0,0,0,0,0,1
69,632,1,0,0,0,0,0,0
70,632,1,0,0,0,0,0,0
71,632,1,1,0,0,0,0,0
72,632,0,NA,NA,NA,NA,NA,NA
73,632,0,NA,NA,NA,NA,NA,NA
74,632,1,0,0,0,0,0,0
75,632,1,0,0,0,0,0,0
76,632,1,0,0,0,0,0,0
70,633,1,0,0,0,0,0,0
71,633,1,0,0,0,0,0,0
72,633,1,1,0,0,0,0,0
73,633,1,0,0,0,1,0,0
74,633,0,NA,NA,NA,NA,NA,NA
32,634,1,0,1,0,0,1,0
33,634,0,NA,NA,NA,NA,NA,NA
34,634,1,0,0,0,0,0,0
35,634,0,NA,NA,NA,NA,NA,NA
36,634,1,0,0,0,0,0,0
42,635,0,NA,NA,NA,NA,NA,NA
43,635,1,0,0,0,0,0,0
44,635,0,NA,NA,NA,NA,NA,NA
45,635,1,0,0,0,1,0,1
46,635,1,0,0,0,0,0,0
43,636,1,0,0,0,0,0,0
44,636,1,0,0,0,0,0,0
45,636,1,0,0,0,0,0,0
46,636,1,0,0,0,0,0,0
47,636,1,0,0,0,0,0,0
48,636,1,0,0,0,0,0,0
49,636,1,0,0,0,0,0,0
28,637,1,0,0,0,0,0,1
29,637,1,0,0,0,0,0,0
30,637,1,1,0,0,0,0,0
31,637,1,0,0,0,0,0,1
32,637,1,0,0,0,0,0,0
33,637,1,0,1,0,0,0,0
34,637,1,0,0,0,0,0,0
35,637,1,0,0,0,0,1,0
36,637,1,0,0,0,0,0,0
38,638,1,0,0,0,0,0,0
39,638,0,NA,NA,NA,NA,NA,NA
40,638,0,NA,NA,NA,NA,NA,NA
41,638,1,0,0,0,1,1,1
42,638,1,1,1,0,1,1,0
43,638,1,1,1,0,1,0,0
44,638,1,1,1,1,1,1,1
45,638,1,1,1,0,1,1,1
46,638,1,1,1,0,1,1,1
49,639,1,0,1,0,0,0,0
50,639,1,0,0,0,0,0,0
51,639,0,NA,NA,NA,NA,NA,NA
11,640,1,0,0,0,0,0,0
12,640,1,0,0,0,0,0,0
13,640,1,0,1,0,0,0,0
14,640,1,0,0,0,0,0,0
15,640,1,0,0,0,0,0,1
16,640,1,0,0,0,0,0,0
53,641,1,0,0,0,0,0,0
54,641,1,0,0,0,0,0,0
55,641,1,0,0,0,0,0,0
56,641,1,0,0,0,0,1,0
57,641,1,1,1,0,1,1,0
58,641,1,1,1,0,0,0,1
59,641,1,0,0,0,1,1,0
60,641,1,1,1,0,1,1,0
61,641,1,0,0,0,1,1,1
62,641,1,0,1,0,0,0,1
59,642,1,0,0,0,0,0,1
60,642,1,0,0,0,0,0,0
61,642,1,0,0,0,0,0,0
62,642,1,0,0,0,0,0,0
63,642,1,0,0,0,0,0,0
34,643,1,0,0,0,0,0,0
35,643,1,0,0,0,0,0,0
36,643,1,0,0,0,0,0,0
33,644,0,NA,NA,NA,NA,NA,NA
34,644,1,0,0,0,0,0,0
35,644,1,0,0,0,0,0,0
36,644,1,1,0,0,0,1,0
37,644,1,0,0,0,0,0,0
63,645,1,0,1,0,0,0,0
64,645,1,1,0,0,0,0,0
65,645,1,0,0,0,0,0,0
66,645,1,0,0,0,0,0,0
67,645,1,1,0,0,0,1,0
68,645,1,0,0,0,0,0,0
38,646,0,NA,NA,NA,NA,NA,NA
39,646,1,0,0,0,0,0,0
40,646,1,0,0,0,0,0,0
41,646,1,0,0,0,0,0,0
42,646,1,0,0,0,1,0,0
43,646,1,0,0,0,0,0,0
44,646,0,NA,NA,NA,NA,NA,NA
60,647,0,NA,NA,NA,NA,NA,NA
61,647,0,NA,NA,NA,NA,NA,NA
62,647,1,0,0,0,0,0,0
63,647,0,NA,NA,NA,NA,NA,NA
12,648,0,NA,NA,NA,NA,NA,NA
13,648,1,0,0,0,0,0,0
14,648,1,0,0,0,0,0,0
15,648,0,NA,NA,NA,NA,NA,NA
16,648,1,1,0,0,0,0,0
65,649,0,NA,NA,NA,NA,NA,NA
66,649,1,0,0,0,0,0,0
67,649,1,0,0,0,0,0,0
17,650,1,1,0,0,1,0,0
18,650,1,0,0,0,0,0,0
19,650,0,NA,NA,NA,NA,NA,NA
20,650,1,1,1,0,1,0,0
21,650,1,0,0,0,1,1,0
74,651,1,0,0,0,0,0,0
75,651,1,0,0,0,0,0,1
76,651,1,0,0,0,0,1,0
77,651,1,1,0,0,0,0,0
78,651,0,NA,NA,NA,NA,NA,NA
79,651,1,1,0,0,1,1,1
80,651,1,0,0,0,1,0,1
73,652,1,0,0,0,0,1,0
74,652,1,1,1,0,1,1,0
75,652,1,0,0,0,1,1,0
76,652,1,0,1,0,1,0,0
77,652,0,NA,NA,NA,NA,NA,NA
10,653,0,NA,NA,NA,NA,NA,NA
11,653,1,0,0,0,0,0,0
12,653,0,NA,NA,NA,NA,NA,NA
13,653,1,0,0,0,1,0,1
22,654,0,NA,NA,NA,NA,NA,NA
23,654,1,0,0,0,0,0,1
24,654,1,0,0,0,0,0,0
23,655,1,0,0,0,0,1,1
24,655,0,NA,NA,NA,NA,NA,NA
25,655,1,0,0,0,0,0,0
26,655,1,0,0,0,0,0,0
27,655,0,NA,NA,NA,NA,NA,NA
56,656,0,NA,NA,NA,NA,NA,NA
57,656,0,NA,NA,NA,NA,NA,NA
58,656,1,0,0,0,0,0,0
59,656,1,0,0,0,1,0,0
43,657,1,0,0,0,1,0,0
44,657,1,1,0,0,0,0,1
45,657,0,NA,NA,NA,NA,NA,NA
46,657,1,0,0,0,0,0,0
47,657,1,0,0,0,0,0,1
48,657,0,NA,NA,NA,NA,NA,NA
68,658,1,0,0,0,0,0,0
69,658,1,0,0,0,0,1,0
70,658,1,0,1,0,0,0,0
71,658,0,NA,NA,NA,NA,NA,NA
26,659,1,0,1,0,1,0,0
27,659,1,0,0,0,0,0,0
28,659,0,NA,NA,NA,NA,NA,NA
29,659,1,0,0,0,1,0,1
30,659,1,1,1,0,1,0,1
31,659,1,0,1,0,0,0,0
32,659,0,NA,NA,NA,NA,NA,NA
33,659,1,0,1,0,0,1,1
34,659,1,0,1,0,1,1,1
24,660,1,0,0,0,0,0,0
25,660,1,0,0,0,0,0,0
26,660,1,0,0,0,0,0,0
27,660,1,1,0,1,0,1,0
28,660,1,1,1,0,1,1,1
29,660,0,NA,NA,NA,NA,NA,NA
30,660,1,1,0,0,0,1,0
58,661,1,0,0,0,0,0,0
59,661,1,0,0,0,0,0,0
60,661,0,NA,NA,NA,NA,NA,NA
31,662,1,0,0,0,0,0,0
32,662,1,0,0,0,0,0,0
33,662,1,0,0,0,0,0,0
34,662,1,0,0,0,0,0,0
35,662,1,0,0,0,0,0,0
36,662,1,0,0,0,0,0,0
37,662,1,0,0,0,0,1,0
38,662,1,0,0,0,1,0,1
39,662,1,1,1,0,1,1,0
40,662,0,NA,NA,NA,NA,NA,NA
65,663,1,0,0,0,1,0,0
66,663,0,NA,NA,NA,NA,NA,NA
67,663,0,NA,NA,NA,NA,NA,NA
68,663,1,0,0,0,0,0,0
69,663,1,0,0,0,0,0,0
28,664,1,0,0,0,0,0,0
29,664,0,NA,NA,NA,NA,NA,NA
30,664,1,0,0,0,0,0,0
31,664,0,NA,NA,NA,NA,NA,NA
32,664,1,0,0,0,0,0,0
33,664,1,0,0,0,0,0,0
34,664,1,0,0,0,0,0,0
35,664,1,0,0,0,1,1,0
36,664,1,0,0,0,0,0,1
67,665,1,0,0,0,0,0,0
68,665,1,0,0,0,0,0,0
69,665,1,0,0,0,0,0,0
70,665,1,0,0,0,0,0,0
37,666,0,NA,NA,NA,NA,NA,NA
38,666,0,NA,NA,NA,NA,NA,NA
39,666,1,0,0,0,0,0,0
40,666,0,NA,NA,NA,NA,NA,NA
41,666,1,0,0,0,0,0,0
42,666,1,0,0,0,0,0,0
43,666,0,NA,NA,NA,NA,NA,NA
44,666,0,NA,NA,NA,NA,NA,NA
45,666,1,0,0,0,0,0,0
46,666,1,0,0,0,0,0,0
10,667,1,0,0,0,0,0,0
11,667,1,0,1,0,0,0,0
12,667,1,0,0,0,0,0,0
13,667,1,0,0,0,0,0,0
14,667,1,0,0,0,0,0,0
15,667,1,0,0,0,0,0,0
50,668,1,0,0,0,0,0,0
51,668,1,0,0,0,0,0,0
52,668,1,0,0,0,0,0,0
53,668,1,0,0,0,0,1,0
54,668,1,0,1,0,1,1,0
11,669,0,NA,NA,NA,NA,NA,NA
12,669,0,NA,NA,NA,NA,NA,NA
13,669,1,0,0,0,0,0,0
14,669,0,NA,NA,NA,NA,NA,NA
15,669,0,NA,NA,NA,NA,NA,NA
74,670,0,NA,NA,NA,NA,NA,NA
75,670,0,NA,NA,NA,NA,NA,NA
76,670,1,0,1,0,0,0,0
77,670,1,0,0,0,0,0,0
31,671,1,0,0,0,0,0,1
32,671,1,0,0,0,0,0,0
33,671,1,0,0,0,0,0,0
34,671,0,NA,NA,NA,NA,NA,NA
35,671,1,0,0,0,0,0,0
36,671,1,0,0,0,0,1,1
37,671,0,NA,NA,NA,NA,NA,NA
38,671,0,NA,NA,NA,NA,NA,NA
